Date,Close,High,Low,Open,Volume
2023-02-06,393.9554138,395.3588825,392.2924433,393.9169843,60295300
2023-02-07,399.1078186,400.357452,391.7829803,393.0326137,90990700
2023-02-08,394.7436829,398.4733978,394.0515705,397.1276319,76227500
2023-02-09,391.3215332,398.511809,390.0911146,398.3580031,78694900
2023-02-10,392.2347412,392.6192415,389.3221082,390.1391603,70769700
2023-02-13,396.8391724,396.9737636,392.4269678,392.8883857,64913500
2023-02-14,396.6565552,398.9731789,392.6865245,395.3107602,88389300
2023-02-15,397.9446106,398.0214989,393.6092948,394.4552129,61555700
2023-02-16,392.4653931,396.9160561,392.3308312,392.9556478,76431500
2023-02-17,391.4849854,391.7253017,388.3993021,390.3314551,89257800
2023-02-21,383.6313477,388.5049695,383.3718166,387.4475719,82655900
2023-02-22,383.1026917,385.5923653,381.6415496,384.0447129,83742300
2023-02-23,385.1405945,386.6209514,380.9014106,386.0057275,96242400
2023-02-24,381.0263367,381.8626328,378.3924792,380.1035302,108194400
2023-02-27,382.3241272,385.7462299,381.3820765,384.3812201,80444700
2023-02-28,380.9110107,383.8140215,380.8052563,381.8434393,96438600
2023-03-01,379.4498596,381.3243387,378.1425529,380.0939203,99706800
2023-03-02,382.4009705,383.2468887,377.1332257,377.4696745,85127800
2023-03-03,388.5338135,388.7837518,383.5736811,384.2273345,90120000
2023-03-06,388.803009,391.6675904,388.3608352,389.36053,72795900
2023-03-07,382.8431091,388.9952303,382.2279146,388.754914,108310600
2023-03-08,383.4679871,384.2273656,381.2282224,382.9585176,74746600
2023-03-09,376.3930054,385.9287692,375.4029034,384.2561478,111945300
2023-03-10,370.9618835,377.9310567,369.4334753,375.8450982,189253000
2023-03-13,370.4332581,375.2684517,365.9057058,367.0207773,157790000
2023-03-14,376.556488,378.2098656,372.0577439,375.3741211,149752400
2023-03-15,374.2014465,374.4033041,368.8471905,370.9427716,172996900
2023-03-16,380.7667847,381.1128554,371.3271817,371.8366511,143254200
2023-03-17,376.3146057,380.5699682,374.9250984,379.4313532,140553400
2023-03-20,379.933136,380.34808,376.3918444,377.0962274,93055800
2023-03-21,384.921814,385.404281,381.7085674,383.3103613,91524200
2023-03-22,378.3602905,388.3763111,378.3217144,384.7481789,111746600
2023-03-23,379.3831482,385.2885401,376.662027,381.2358052,119351300
2023-03-24,381.8725891,381.9594296,375.745253,378.099694,107682400
2023-03-27,382.5867004,384.9315126,381.6893188,384.1595477,74010400
2023-03-28,381.7279358,382.5867118,379.8849081,381.8919581,62871700
2023-03-29,387.2762451,387.5174786,384.6998585,385.906026,77497900
2023-03-30,389.5439148,390.1711161,387.6719403,389.9202238,69840000
2023-03-31,395.0343628,395.33349,390.3640561,390.4702142,112062600
2023-04-03,396.5397034,396.9449592,394.1177092,394.5133358,67391100
2023-04-04,394.3396301,397.4756659,392.959752,397.186168,66601500
2023-04-05,393.3071289,394.3685623,391.6474411,393.6062561,65200200
2023-04-06,394.8413391,395.1211782,391.4544114,392.5061859,63743300
2023-04-10,395.246582,395.3237932,391.7342378,392.3517802,63681000
2023-04-11,395.3527527,396.7615481,394.5808173,395.8738253,59297900
2023-04-12,393.7413025,397.7168553,393.1527069,397.4273574,86420400
2023-04-13,398.971283,399.3283038,393.6834338,394.8317076,85814800
2023-04-14,397.9966736,400.5344547,395.6808378,398.3344064,78161500
2023-04-17,399.4247742,399.4440622,396.6747064,397.9098208,66436400
2023-04-18,399.6852722,401.1423319,398.3054238,401.007227,63560000
2023-04-19,399.6177673,400.5247782,397.7071875,397.7650812,55227300
2023-04-20,397.4370728,399.1932599,395.8835135,396.7905539,75840400
2023-04-21,397.7457886,398.208938,395.7869738,397.7361298,73457400
2023-04-24,398.1607361,398.5853094,396.2019212,397.5431642,64332100
2023-04-25,391.8404236,396.7423053,391.7825299,396.182627,97766700
2023-04-26,390.1807251,393.5387063,389.6210763,392.4579848,80447000
2023-04-27,397.9484253,398.2186056,392.4772367,392.7281289,92968400
2023-04-28,401.3450012,401.35466,397.0027981,397.0606918,89433100
2023-05-01,400.9397278,402.9757243,400.7081236,400.9011222,62122300
2023-05-02,396.4335022,400.2739503,393.519412,400.225686,103998500
2023-05-03,393.7124023,399.3572727,393.4711688,396.9352787,91531800
2023-05-04,390.9237061,392.9886494,389.5824337,392.6605754,94901900
2023-05-05,398.1607361,399.2125106,394.3106587,394.5711803,87891800
2023-05-08,398.2669067,398.7493738,396.8581111,398.4888522,50046800
2023-05-09,396.5203857,397.6397129,396.288811,396.7133844,49220100
2023-05-10,398.3730164,400.0037572,394.5325684,399.3668972,96142900
2023-05-11,397.6782837,397.9677521,395.5940226,397.5046026,70157100
2023-05-12,397.1572571,399.1353898,394.7256335,398.9231031,70481500
2023-05-15,398.5274048,398.9326606,395.8448894,397.7650987,54289400
2023-05-16,395.8641663,398.3440537,395.8545075,397.4176958,57705500
2023-05-17,400.6695862,401.2774699,396.2405423,397.8905713,87287000
2023-05-18,404.5292969,404.9538702,400.1292001,400.3511161,97177200
2023-05-19,403.9406738,405.9670412,402.7152182,405.4363392,103793300
2023-05-22,404.1047363,405.6486367,402.7152289,403.9600021,60745400
2023-05-23,399.569519,404.0371682,399.1738926,402.4546623,86383500
2023-05-24,396.6747437,398.3440902,395.5071817,397.9581225,89213700
2023-05-25,400.1099243,401.5669843,397.9484813,400.1967649,90961600
2023-05-26,405.2915649,406.0152654,400.6888404,400.7660222,93830000
2023-05-30,405.4459534,407.761789,404.0564461,407.2310871,72216000
2023-05-31,403.1977539,404.519709,401.6249065,403.6126685,110811800
2023-06-01,407.0285034,408.0899368,402.1748861,403.4292887,88865000
2023-06-02,412.9145508,413.7057742,409.0837618,409.6144637,91426200
2023-06-05,412.1233215,414.5549446,411.4189091,413.2619366,65460200
2023-06-06,413.0206909,413.5513928,411.0522174,411.7083948,64022200
2023-06-07,411.5925903,414.5549448,411.168017,413.4163297,85373300
2023-06-08,414.0821533,414.5356735,410.888224,411.6601594,61952800
2023-06-09,414.8251648,416.8418735,413.8312838,414.8830585,85742800
2023-06-12,418.5883789,418.6655901,415.085693,415.8093936,76104300
2023-06-13,421.3480835,421.9945728,419.3892687,420.0550755,95899700
2023-06-14,421.8498535,423.6639342,418.3857439,421.6858312,100612100
2023-06-15,427.0798035,428.3342059,420.9331785,421.0296483,110303100
2023-06-16,425.625061,429.6444062,425.1504965,429.072984,114165800
2023-06-20,423.4168396,424.5693788,421.3345311,423.6783585,76160400
2023-06-21,421.2473755,423.2328263,420.6565639,422.4289691,76982300
2023-06-22,422.7679443,422.8744672,419.9495525,420.2885398,70637200
2023-06-23,419.5718689,421.3636339,418.8551747,419.3006849,92074500
2023-06-26,417.8575745,420.9277612,417.6154449,419.0004191,72823600
2023-06-27,422.4386902,423.0585266,418.2837379,418.7389427,72813700
2023-06-28,422.6517334,423.6686658,420.7340564,421.3538928,75636000
2023-06-29,424.3175964,424.4822576,421.8285265,422.2352877,67882300
2023-06-30,429.3248291,430.3127072,427.2231312,427.5427588,104964000
2023-07-03,429.8188171,430.0996662,428.6953322,428.9762108,32793400
2023-07-05,429.1795349,429.9156183,427.9882467,427.9979414,58418400
2023-07-06,425.8187866,426.2449371,423.300633,425.5863517,80658300
2023-07-07,424.7436523,428.7049179,424.5015228,424.8211504,86134200
2023-07-10,425.8187866,425.9931128,423.8139465,424.3853688,62443500
2023-07-11,428.5306702,429.024624,425.6057551,426.5839682,64463800
2023-07-12,431.9785767,433.3926348,430.9035354,432.3369533,91924500
2023-07-13,435.4071045,436.2012966,433.363545,433.7993605,72425200
2023-07-14,435.1359253,437.1504305,434.3707875,436.2981591,69815800
2023-07-17,436.6468201,437.7025015,434.9422183,434.9906619,52680200
2023-07-18,439.8913269,440.5402176,435.881647,436.317492,80668200
2023-07-19,440.8695984,442.0608571,439.8138873,440.6855775,65891700
2023-07-20,437.9446716,440.7727585,437.2279774,439.8720435,70591600
2023-07-21,437.9446716,439.8720435,437.9350065,439.6686333,71275600
2023-07-24,439.9010315,440.7145833,438.060823,439.0971447,54023400
2023-07-25,441.1020203,442.3610824,439.5814393,439.6298829,55191200
2023-07-26,441.1698303,442.6032187,439.1068814,440.1625629,71052900
2023-07-27,438.244873,444.9760876,437.3344634,444.5692969,92194400
2023-07-28,442.5354004,443.368312,438.2448418,441.5281331,80011800
2023-07-31,443.3780212,443.7363683,441.6927792,443.0099795,62040400
2023-08-01,442.1092834,442.855032,441.1504301,441.9058733,55291500
2023-08-02,435.959198,439.24246,435.2037548,438.9809707,93933400
2023-08-03,434.7098083,436.5984311,433.2860851,433.9350054,64276100
2023-08-04,432.7436829,438.6419561,432.2206747,436.5305932,100128900
2023-08-07,436.5209656,436.6759321,433.8865941,434.5839286,58357500
2023-08-08,434.6225586,436.511181,431.2521045,433.9736384,71361300
2023-08-09,431.717041,435.058441,430.9519033,434.8937799,78789600
2023-08-10,431.8720398,437.4797696,430.7001408,434.0802605,93005500
2023-08-11,431.6202087,432.6371708,429.3926283,429.993105,68690900
2023-08-14,434.0027771,434.0027771,430.3902223,430.7001553,47867400
2023-08-15,428.9471436,432.5790877,428.3756917,432.220711,75707500
2023-08-16,425.799408,430.1964598,425.6928556,428.5306072,80107200
2023-08-17,422.5548401,427.5330086,422.031832,427.2715193,95711300
2023-08-18,422.7582703,423.794592,419.3781506,419.726803,98852000
2023-08-21,425.5088806,426.2546292,421.6154472,423.7752244,68719000
2023-08-22,424.3562622,427.2908713,423.7945346,427.2908713,64994200
2023-08-23,429.0826721,429.702538,425.2764022,425.421674,68441000
2023-08-24,423.1360168,431.2037621,423.1069329,430.6904485,88517300
2023-08-25,426.1190491,427.4071656,421.3055114,424.869652,102325100
2023-08-28,428.821167,429.4410033,426.1189927,428.3175186,61595400
2023-08-29,435.0197449,435.3006235,428.5306595,428.7146804,83081900
2023-08-30,436.8114624,437.450688,434.6516559,435.3586849,69053900
2023-08-31,436.1722717,438.5741785,435.9882509,437.4313338,66084600
2023-09-01,436.9857788,439.3877149,435.5233067,438.9034557,58944100
2023-09-05,435.0971985,436.8599091,435.0294247,436.540311,55166200
2023-09-06,432.1722412,434.3901564,429.8381085,434.283604,70758500
2023-09-07,430.8453674,431.5233125,428.8114731,429.1601255,70355400
2023-09-08,431.4943542,433.0342951,430.5355304,430.8938775,61659700
2023-09-11,434.3320618,434.6419652,432.4143848,434.1286516,60180100
2023-09-12,431.9494324,434.4094769,431.3683451,432.8792311,67565400
2023-09-13,432.453186,433.6153905,431.0681822,432.1723074,60199300
2023-09-14,436.1819458,436.8792803,433.6250725,434.9325783,83430800
2023-09-15,430.9266663,434.9213331,430.4893135,434.5908789,111848900
2023-09-18,431.1793823,432.4817712,430.1394051,430.6156436,55752200
2023-09-19,430.2851868,430.8489255,427.5929384,430.2560299,66514600
2023-09-20,426.3294373,431.9666465,426.1253096,431.5487217,82562600
2023-09-21,419.2828979,423.7343455,419.1273848,423.4719339,104095800
2023-09-22,418.3401489,421.9168615,417.9221945,420.3131752,100829700
2023-09-25,420.0993042,420.1381602,416.6878043,417.1251867,70874500
2023-09-26,413.9274902,417.7569147,413.0916111,417.0473918,96168400
2023-09-27,414.092804,415.6673632,410.4383493,415.1036244,104705800
2023-09-28,416.4934692,418.174927,412.9459133,413.5388089,92258300
2023-09-29,415.4826355,419.7299852,413.956691,419.5550441,115111300
2023-10-02,415.3174133,416.5712174,412.5473935,414.646776,83798600
2023-10-03,409.7579346,415.3757158,408.3875031,413.1305491,103760600
2023-10-04,412.7417603,413.4901392,408.7568224,410.2244531,87453000
2023-10-05,412.5862732,413.4318516,409.3497437,412.4501881,70142700
2023-10-06,417.4848328,419.0302054,408.7957343,410.1272801,113273300
2023-10-09,420.1576538,420.7310917,415.0258399,415.5798201,80374400
2023-10-10,422.3445129,424.9492908,420.3909147,420.7894115,78607300
2023-10-11,424.0744934,424.3271762,421.0226047,423.413585,62451700
2023-10-12,421.4891663,425.0658785,419.1273723,424.6868394,81154200
2023-10-13,419.3897705,424.2008585,417.8152412,422.9956395,95143100
2023-10-16,423.8023987,424.8715327,421.4017189,421.6447025,75433200
2023-10-17,423.7829285,425.8434548,420.3131444,420.6630266,75324700
2023-10-18,418.1360168,422.9665335,417.0474547,422.0043276,93559800
2023-10-19,414.4620667,420.672743,413.7817302,418.85523,121323000
2023-10-20,409.3691406,414.5689967,409.2622124,414.0247157,123919900
2023-10-23,408.659668,412.5377077,406.074318,407.8335175,92035100
2023-10-24,411.7406921,412.8972968,408.9317867,410.7881855,78564200
2023-10-25,405.8313293,410.078709,405.3162051,410.0495521,94223200
2023-10-26,400.9716492,405.6174959,400.048329,404.7622182,115156800
2023-10-27,399.1541138,402.9641106,397.7253687,402.5656139,107367700
2023-10-30,403.9263306,404.9857358,400.6509154,401.9533044,86562700
2023-10-31,406.4630737,406.7837991,402.5850344,404.4997468,79665200
2023-11-01,410.7979431,411.6143647,406.9004753,407.4350572,98068100
2023-11-02,418.6705933,418.8261064,414.5884557,414.6078837,94938900
2023-11-03,422.4902954,424.0453969,420.8574522,420.9838085,100167800
2023-11-06,423.4622498,423.9093314,421.5086514,423.2484229,67831700
2023-11-07,424.6674194,425.3088999,422.3153541,423.4622299,64256100
2023-11-08,424.9784241,425.7948456,422.6652149,425.2699926,61746000
2023-11-09,421.6641541,426.1642165,421.2365004,426.1253308,83174400
2023-11-10,428.2441101,428.5551363,421.6543944,423.7440776,89462200
2023-11-13,427.8359375,428.9439276,426.1156238,426.9028885,52236100
2023-11-14,436.1362305,437.4288905,433.5703088,433.7938645,97176900
2023-11-15,437.0595703,438.7118711,436.2042631,437.4774951,77327600
2023-11-16,437.5942078,437.9149332,435.5434099,436.6125441,66665800
2023-11-17,438.1383972,438.7507207,436.6804953,437.6038154,83133200
2023-11-20,441.5110779,442.3566563,437.8760218,437.8857507,69936200
2023-11-21,440.5488281,441.3847074,439.275596,440.4613576,49244600
2023-11-22,442.2497253,443.571572,441.151464,442.2108693,59394900
2023-11-24,442.5218201,442.7162189,441.9678399,442.2982941,29737400
2023-11-27,441.7248535,442.7064873,441.3360559,441.8900658,50506000
2023-11-28,442.1622314,443.4646203,440.772372,441.336081,62115000
2023-11-29,441.8511963,445.4570952,441.4527292,444.3199186,63146000
2023-11-30,443.5910034,443.9409153,440.6168855,442.6968401,79752700
2023-12-01,446.2152405,446.7497927,442.3858153,442.9786812,89183400
2023-12-04,443.8728638,446.234658,441.5888113,442.8134585,72430900
2023-12-05,443.7854004,444.7476063,442.1039426,442.4830114,69793500
2023-12-06,441.9970093,445.9624896,441.5596268,445.9333327,69124700
2023-12-07,445.3695679,446.0207474,443.4840125,444.0866072,66995400
2023-12-08,447.2843323,447.8188845,444.3782275,444.6212112,83194400
2023-12-11,449.0240784,449.1990491,446.5748137,446.7886405,65002200
2023-12-12,451.0749512,451.1721506,447.6731793,448.674271,68327600
2023-12-13,457.2952576,457.5479701,451.0943097,451.4539208,93278000
2023-12-14,458.7628479,460.4345766,456.080299,459.2390864,119026000
2023-12-15,458.0075989,459.3445732,456.1534415,458.1637425,141553700
2023-12-18,460.5839233,461.569567,458.5541156,459.6178162,70375300
2023-12-19,463.384613,463.4626997,461.0522866,461.1303435,55761800
2023-12-20,456.9633789,464.4190507,456.5339914,462.5258503,102921000
2023-12-21,461.2962341,461.569478,457.5293402,459.95926,86667500
2023-12-22,462.2233276,463.9116026,460.3203887,462.4282531,67160400
2023-12-26,464.1750793,465.0826362,462.5551228,462.6332095,55387000
2023-12-27,465.0143127,465.1606881,463.4333996,463.9701191,68000300
2023-12-28,465.1899719,466.0292103,464.7703527,465.3753906,77158100
2023-12-29,463.8432922,465.521799,461.8817733,464.994818,122283100
